id,shape,carat,style,gold,image,image_filename,category
593,round,1.97,ring,white,https://geer.in/cdn/shop/files/DDLR-316RD_W1.jpg?v=1751976020,593_DDLR-316RD_W1.jpg,ring
594,pear,3.1,halo,yellow,https://geer.in/cdn/shop/files/DDLR-317PE_Y1.jpg?v=1751976021,594_DDLR-317PE_Y1.jpg,ring
595,round,2.6,eternity,rose,https://geer.in/cdn/shop/files/DDLR-223RD_R1.jpg?v=1751975928,595_DDLR-223RD_R1.jpg,ring
596,round,1.86,eternity,white,https://geer.in/cdn/shop/files/DDLR-224RD_W1.jpg?v=1751975928,596_DDLR-224RD_W1.jpg,ring
597,princess,2.47,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-225PR_Y1.jpg?v=1751975929,597_DDLR-225PR_Y1.jpg,ring
598,princess,2.69,ring,rose,https://geer.in/cdn/shop/files/GJLR-157_R1.jpg?v=1750405975,598_GJLR-157_R1.jpg,ring
599,,2.16,solitaire,rose,https://geer.in/cdn/shop/files/GJLR-134_R1.jpg?v=1750406233,599_GJLR-134_R1.jpg,ring
600,,2.01,solitaire,rose,https://geer.in/cdn/shop/files/GJLR-118_R1.jpg?v=1750406338,600_GJLR-118_R1.jpg,ring
601,emerald,4.2,ring,rose,https://geer.in/cdn/shop/files/GJLR-033_R1.jpg?v=1750406505,601_GJLR-033_R1.jpg,ring
602,round,3.98,ring,rose,https://geer.in/cdn/shop/files/GJLR-032_R1_e823ff71-4d26-411f-8baf-7e49da60dcd1.jpg?v=1750409743,602_GJLR-032_R1_e823ff71-4d26-411f-8baf-7e49da60dcd1.jpg,ring
603,oval,2.43,ring,yellow,https://geer.in/cdn/shop/files/GJLR-031_Y1_2ee5f991-1562-43c4-9723-20aa2a68dd4f.jpg?v=1750239595,603_GJLR-031_Y1_2ee5f991-1562-43c4-9723-20aa2a68dd4f.jpg,ring
604,oval,3.2,ring,yellow,https://geer.in/cdn/shop/files/GJLR-027_Y1.jpg?v=1750239721,604_GJLR-027_Y1.jpg,ring
605,,3.06,ring,rose,https://geer.in/cdn/shop/files/AILR-1388_R1.jpg?v=1752147158,605_AILR-1388_R1.jpg,ring
606,heart,3.6,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-226HR_Y1.jpg?v=1751975929,606_DDLR-226HR_Y1.jpg,ring
607,pear,1.98,eternity,rose,https://geer.in/cdn/shop/files/DDLR-227PE_R1.jpg?v=1751975929,607_DDLR-227PE_R1.jpg,ring
608,emerald,4.68,eternity,white,https://geer.in/cdn/shop/files/DDLR-228EM_W1.jpg?v=1751975929,608_DDLR-228EM_W1.jpg,ring
609,round,0.32,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-229RD_Y1.jpg?v=1751975943,609_DDLR-229RD_Y1.jpg,ring
610,emerald,2.4,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-230_Y1.jpg?v=1751975944,610_DDLR-230_Y1.jpg,ring
611,,5.4,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-232RD_Y1.jpg?v=1751975945,611_DDLR-232RD_Y1.jpg,ring
612,,3.6,ring,yellow,https://geer.in/cdn/shop/files/DDLR-235RD_Y1.jpg?v=1751975944,612_DDLR-235RD_Y1.jpg,ring
613,round,0.65,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-236RD_Y1.jpg?v=1751975943,613_DDLR-236RD_Y1.jpg,ring
614,marquise,0.7,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-237RD_Y1.jpg?v=1751975944,614_DDLR-237RD_Y1.jpg,ring
615,,4.18,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-239OV_Y1.jpg?v=1751975945,615_DDLR-239OV_Y1.jpg,ring
616,,3.29,eternity,rose,https://geer.in/cdn/shop/files/DDLR-240OV_R1.jpg?v=1751975945,616_DDLR-240OV_R1.jpg,ring
617,pear,4.98,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-241PE_Y1.jpg?v=1751975946,617_DDLR-241PE_Y1.jpg,ring
618,radiant,10.43,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-243RA_Y1.jpg?v=1751975946,618_DDLR-243RA_Y1.jpg,ring
619,round,7.56,eternity,white,https://geer.in/cdn/shop/files/DDLR-244RD_W1.jpg?v=1751975945,619_DDLR-244RD_W1.jpg,ring
620,round,0.72,eternity,rose,https://geer.in/cdn/shop/files/DDLR-245RD_R1.jpg?v=1751975946,620_DDLR-245RD_R1.jpg,ring
621,marquise,4.74,ring,rose,https://geer.in/cdn/shop/files/DDLR-247MQ_R1.jpg?v=1751975946,621_DDLR-247MQ_R1.jpg,ring
622,marquise,1.08,ring,yellow,https://geer.in/cdn/shop/files/DDLR-248MQ_Y1.jpg?v=1751975946,622_DDLR-248MQ_Y1.jpg,ring
623,oval,2.0,ring,yellow,https://geer.in/cdn/shop/files/DDLR-249OV_Y1.jpg?v=1751975968,623_DDLR-249OV_Y1.jpg,ring
624,oval,3.33,ring,rose,https://geer.in/cdn/shop/files/DDLR-251OV_R1.jpg?v=1751975967,624_DDLR-251OV_R1.jpg,ring
625,radiant,2.91,ring,yellow,https://geer.in/cdn/shop/files/DDLR-252RA_Y1.jpg?v=1751975967,625_DDLR-252RA_Y1.jpg,ring
626,emerald,2.28,ring,yellow,https://geer.in/cdn/shop/files/DDLR-253EM_Y1.jpg?v=1751975967,626_DDLR-253EM_Y1.jpg,ring
627,,2.13,band,rose,https://geer.in/cdn/shop/files/DDLR-465RD_R1.jpg?v=1751976130,627_DDLR-465RD_R1.jpg,ring
628,,4.2,eternity,rose,https://geer.in/cdn/shop/files/DDLR-467PE_R1.jpg?v=1751976131,628_DDLR-467PE_R1.jpg,ring
629,,2.53,band,yellow,https://geer.in/cdn/shop/files/DDLR-468RD_Y1.jpg?v=1751976131,629_DDLR-468RD_Y1.jpg,ring
630,,1.9,band,rose,https://geer.in/cdn/shop/files/DDLR-472HR_R1.jpg?v=1751976131,630_DDLR-472HR_R1.jpg,ring
631,emerald,5.1,eternity,rose,https://geer.in/cdn/shop/files/DDLR-473EM_R1.jpg?v=1751976131,631_DDLR-473EM_R1.jpg,ring
632,,0.29,band,yellow,https://geer.in/cdn/shop/files/DDLR-475RD_Y1.jpg?v=1751976131,632_DDLR-475RD_Y1.jpg,ring
633,,1.43,halo,rose,https://geer.in/cdn/shop/files/DDLR-338RD_R1.jpg?v=1751976038,633_DDLR-338RD_R1.jpg,ring
634,emerald,4.1,halo,yellow,https://geer.in/cdn/shop/files/DDLR-339EM_Y1.jpg?v=1751976038,634_DDLR-339EM_Y1.jpg,ring
635,oval,1.95,halo,yellow,https://geer.in/cdn/shop/files/DDLR-340OV_Y1.jpg?v=1751976038,635_DDLR-340OV_Y1.jpg,ring
636,emerald,2.96,halo,yellow,https://geer.in/cdn/shop/files/DDLR-341EM_Y1.jpg?v=1751976039,636_DDLR-341EM_Y1.jpg,ring
637,round,2.76,halo,rose,https://geer.in/cdn/shop/files/DDLR-342RD_R1.jpg?v=1751976039,637_DDLR-342RD_R1.jpg,ring
638,round,3.1,halo,rose,https://geer.in/cdn/shop/files/DDLR-344RD_R1.jpg?v=1751976039,638_DDLR-344RD_R1.jpg,ring
639,round,1.84,halo,white,https://geer.in/cdn/shop/files/DDLR-345RD_W1.jpg?v=1751976054,639_DDLR-345RD_W1.jpg,ring
640,pear,1.07,halo,yellow,https://geer.in/cdn/shop/files/DDLR-346PE_Y1.jpg?v=1751976055,640_DDLR-346PE_Y1.jpg,ring
641,oval,1.14,halo,yellow,https://geer.in/cdn/shop/files/DDLR-347OV_Y1.jpg?v=1751976055,641_DDLR-347OV_Y1.jpg,ring
642,oval,1.63,ring,yellow,https://geer.in/cdn/shop/files/DDLR-348OV_Y1.jpg?v=1751976056,642_DDLR-348OV_Y1.jpg,ring
643,round,2.26,halo,rose,https://geer.in/cdn/shop/files/DDLR-349RD_R1.jpg?v=1751976055,643_DDLR-349RD_R1.jpg,ring
644,pear,1.54,ring,rose,https://geer.in/cdn/shop/files/DDLR-350PE_R1.jpg?v=1751976056,644_DDLR-350PE_R1.jpg,ring
645,oval,1.98,ring,rose,https://geer.in/cdn/shop/files/DDLR-351OV_R1.jpg?v=1751976055,645_DDLR-351OV_R1.jpg,ring
646,round,0.8,eternity,white,https://geer.in/cdn/shop/files/DDLR-352RD_W1.jpg?v=1751976056,646_DDLR-352RD_W1.jpg,ring
647,pear,2.1,ring,yellow,https://geer.in/cdn/shop/files/DDLR-353PE_Y1.jpg?v=1751976057,647_DDLR-353PE_Y1.jpg,ring
648,oval,1.84,ring,white,https://geer.in/cdn/shop/files/DDLR-319OV_W1.jpg?v=1751976021,648_DDLR-319OV_W1.jpg,ring
649,princess,1.36,ring,rose,https://geer.in/cdn/shop/files/DDLR-321PR_R1.jpg?v=1751976021,649_DDLR-321PR_R1.jpg,ring
650,oval,2.54,halo,yellow,https://geer.in/cdn/shop/files/DDLR-322OV_Y1.jpg?v=1751976021,650_DDLR-322OV_Y1.jpg,ring
651,round,1.29,halo,rose,https://geer.in/cdn/shop/files/DDLR-324RD_R1.jpg?v=1751976021,651_DDLR-324RD_R1.jpg,ring
652,round,1.3,ring,rose,https://geer.in/cdn/shop/files/DDLR-325RD_R1.jpg?v=1751976021,652_DDLR-325RD_R1.jpg,ring
653,round,0.97,halo,yellow,https://geer.in/cdn/shop/files/DDLR-327RD_Y1.jpg?v=1751976022,653_DDLR-327RD_Y1.jpg,ring
654,round,1.16,halo,yellow,https://geer.in/cdn/shop/files/DDLR-328RD_Y1.jpg?v=1751976035,654_DDLR-328RD_Y1.jpg,ring
655,round,1.29,halo,white,https://geer.in/cdn/shop/files/DDLR-329RD_W1.jpg?v=1751976035,655_DDLR-329RD_W1.jpg,ring
656,round,3.91,halo,yellow,https://geer.in/cdn/shop/files/DDLR-330RD_Y1.jpg?v=1751976036,656_DDLR-330RD_Y1.jpg,ring
657,round,2.89,halo,rose,https://geer.in/cdn/shop/files/DDLR-331RD_R1.jpg?v=1751976036,657_DDLR-331RD_R1.jpg,ring
658,emerald,2.72,halo,rose,https://geer.in/cdn/shop/files/DDLR-332EM_R1.jpg?v=1751976036,658_DDLR-332EM_R1.jpg,ring
659,round,2.89,halo,yellow,https://geer.in/cdn/shop/files/DDLR-333RD_Y1.jpg?v=1751976036,659_DDLR-333RD_Y1.jpg,ring
660,round,2.39,halo,rose,https://geer.in/cdn/shop/files/DDLR-335RD_R1.jpg?v=1751976036,660_DDLR-335RD_R1.jpg,ring
661,oval,1.43,halo,yellow,https://geer.in/cdn/shop/files/DDLR-336OV_Y1.jpg?v=1751976037,661_DDLR-336OV_Y1.jpg,ring
662,pear,2.14,halo,rose,https://geer.in/cdn/shop/files/DDLR-337PE_R1.jpg?v=1751976037,662_DDLR-337PE_R1.jpg,ring
663,round,2.33,halo,rose,https://geer.in/cdn/shop/files/DDLR-408RD_R1.jpg?v=1751976102,663_DDLR-408RD_R1.jpg,ring
664,,2.54,ring,rose,https://geer.in/cdn/shop/files/DDLR-411RD_R1.jpg?v=1751976102,664_DDLR-411RD_R1.jpg,ring
665,round,1.68,ring,rose,https://geer.in/cdn/shop/files/DDLR-413RD_R1.jpg?v=1751976101,665_DDLR-413RD_R1.jpg,ring
666,oval,1.34,halo,white,https://geer.in/cdn/shop/files/DDLR-415OV_W1.jpg?v=1751976101,666_DDLR-415OV_W1.jpg,ring
667,oval,1.42,ring,rose,https://geer.in/cdn/shop/files/DDLR-416OV_R1.jpg?v=1751976114,667_DDLR-416OV_R1.jpg,ring
668,,7.85,ring,rose,https://geer.in/cdn/shop/files/DDLR-420MQ_R1.jpg?v=1751976115,668_DDLR-420MQ_R1.jpg,ring
669,heart,2.4,ring,rose,https://geer.in/cdn/shop/files/GJLR-320_R1.jpg?v=1752555476,669_GJLR-320_R1.jpg,ring
670,pear,1.0,ring,white,https://geer.in/cdn/shop/files/GJLR-321_W1.jpg?v=1752555487,670_GJLR-321_W1.jpg,ring
671,marquise,1.81,ring,yellow,https://geer.in/cdn/shop/files/DDLR-429MQ_Y1.jpg?v=1751976115,671_DDLR-429MQ_Y1.jpg,ring
672,,2.86,ring,rose,https://geer.in/cdn/shop/files/GJLR-322_R1.jpg?v=1752555495,672_GJLR-322_R1.jpg,ring
673,round,1.49,ring,rose,https://geer.in/cdn/shop/files/DDLR-436RD_R1.jpg?v=1751976115,673_DDLR-436RD_R1.jpg,ring
674,cushion,3.31,ring,yellow,https://geer.in/cdn/shop/files/DDLR-440CU_Y1.jpg?v=1751976115,674_DDLR-440CU_Y1.jpg,ring
675,,3.35,ring,rose,https://geer.in/cdn/shop/files/GJLR-323_R1.jpg?v=1752555502,675_GJLR-323_R1.jpg,ring
676,oval,2.86,ring,white,https://geer.in/cdn/shop/files/DDLR-441_W1.jpg?v=1751976113,676_DDLR-441_W1.jpg,ring
677,pear,1.57,ring,rose,https://geer.in/cdn/shop/files/GJLR-324_R1.jpg?v=1752555509,677_GJLR-324_R1.jpg,ring
678,emerald,3.64,ring,rose,https://geer.in/cdn/shop/files/DDLR-442EM_R1.jpg?v=1751976115,678_DDLR-442EM_R1.jpg,ring
679,,1.52,ring,yellow,https://geer.in/cdn/shop/files/GJLR-325_Y1.jpg?v=1752555514,679_GJLR-325_Y1.jpg,ring
680,emerald,3.1,ring,yellow,https://geer.in/cdn/shop/files/DDLR-443_Y1.jpg?v=1751976117,680_DDLR-443_Y1.jpg,ring
681,marquise,2.83,ring,white,https://geer.in/cdn/shop/files/DDLR-444MQ_W1.jpg?v=1751976116,681_DDLR-444MQ_W1.jpg,ring
682,,0.77,ring,rose,https://geer.in/cdn/shop/files/GJLR-326_R1.jpg?v=1752555523,682_GJLR-326_R1.jpg,ring
683,pear,1.59,halo,yellow,https://geer.in/cdn/shop/files/DDLR-445PE_Y1.jpg?v=1751976117,683_DDLR-445PE_Y1.jpg,ring
684,,1.15,ring,rose,https://geer.in/cdn/shop/files/GJLR-327_R1.jpg?v=1752555529,684_GJLR-327_R1.jpg,ring
685,,1.46,ring,yellow,https://geer.in/cdn/shop/files/GJLR-328_Y1.jpg?v=1752555536,685_GJLR-328_Y1.jpg,ring
686,round,4.05,ring,yellow,https://geer.in/cdn/shop/files/DDLR-447_Y1.jpg?v=1751976117,686_DDLR-447_Y1.jpg,ring
687,radiant,0.84,ring,rose,https://geer.in/cdn/shop/files/GJLR-329_R1.jpg?v=1752555542,687_GJLR-329_R1.jpg,ring
688,emerald,1.76,ring,white,https://geer.in/cdn/shop/files/GJLR-330_W1.jpg?v=1752555548,688_GJLR-330_W1.jpg,ring
689,round,0.37,eternity,rose,https://geer.in/cdn/shop/files/DDLR-471RD_R1.jpg?v=1751976130,689_DDLR-471RD_R1.jpg,ring
690,round,4.54,ring,rose,https://geer.in/cdn/shop/files/DDLR-448RD_R1.jpg?v=1751976117,690_DDLR-448RD_R1.jpg,ring
691,round,0.43,ring,rose,https://geer.in/cdn/shop/files/DDLR-449_R1.jpg?v=1751976117,691_DDLR-449_R1.jpg,ring
692,pear,0.59,ring,rose,https://geer.in/cdn/shop/files/GJLR-335_R1.jpg?v=1752561910,692_GJLR-335_R1.jpg,ring
693,emerald,1.17,eternity,rose,https://geer.in/cdn/shop/files/DDLR-450EM_R1.jpg?v=1751976117,693_DDLR-450EM_R1.jpg,ring
694,,1.09,ring,white,https://geer.in/cdn/shop/files/GJLR-311_W1.jpg?v=1752561719,694_GJLR-311_W1.jpg,ring
695,round,0.93,eternity,white,https://geer.in/cdn/shop/files/DDLR-451RD_W1.jpg?v=1751976117,695_DDLR-451RD_W1.jpg,ring
696,heart,0.77,solitaire,rose,https://geer.in/cdn/shop/files/GJLR-312_R1.jpg?v=1752561727,696_GJLR-312_R1.jpg,ring
697,round,4.53,ring,yellow,https://geer.in/cdn/shop/files/DDLR-454OV_Y1.jpg?v=1751976133,697_DDLR-454OV_Y1.jpg,ring
698,emerald,2.92,ring,yellow,https://geer.in/cdn/shop/files/DDLR-455EM_Y1.jpg?v=1751976133,698_DDLR-455EM_Y1.jpg,ring
699,radiant,0.91,solitaire,yellow,https://geer.in/cdn/shop/files/GJLR-313_Y1.jpg?v=1752561732,699_GJLR-313_Y1.jpg,ring
700,asscher,1.16,ring,white,https://geer.in/cdn/shop/files/DDLR-456AC_W1.jpg?v=1751976132,700_DDLR-456AC_W1.jpg,ring
701,emerald,1.25,ring,rose,https://geer.in/cdn/shop/files/DDLR-457EM_R1.jpg?v=1751976133,701_DDLR-457EM_R1.jpg,ring
702,,1.24,halo,yellow,https://geer.in/cdn/shop/files/GJLR-314_Y1.jpg?v=1752561737,702_GJLR-314_Y1.jpg,ring
703,round,4.28,ring,yellow,https://geer.in/cdn/shop/files/DDLR-459RD_Y1.jpg?v=1752572492,703_DDLR-459RD_Y1.jpg,ring
704,,1.22,ring,rose,https://geer.in/cdn/shop/files/GJLR-315_R1.jpg?v=1752561742,704_GJLR-315_R1.jpg,ring
705,,1.64,halo,white,https://geer.in/cdn/shop/files/GJLR-316_W1.jpg?v=1752561749,705_GJLR-316_W1.jpg,ring
706,emerald,3.76,ring,white,https://geer.in/cdn/shop/files/GJLR-317_W1.jpg?v=1752561754,706_GJLR-317_W1.jpg,ring
707,heart,3.32,ring,rose,https://geer.in/cdn/shop/files/DDLR-460HR_R1.jpg?v=1751976133,707_DDLR-460HR_R1.jpg,ring
708,,1.78,halo,yellow,https://geer.in/cdn/shop/files/DDLR-461CU_Y1.jpg?v=1751976133,708_DDLR-461CU_Y1.jpg,ring
709,emerald,2.78,ring,rose,https://geer.in/cdn/shop/files/GJLR-318_R1.jpg?v=1752561760,709_GJLR-318_R1.jpg,ring
710,cushion,2.1,halo,yellow,https://geer.in/cdn/shop/files/DDLR-462CU_Y1.jpg?v=1751976131,710_DDLR-462CU_Y1.jpg,ring
711,pear,0.98,halo,rose,https://geer.in/cdn/shop/files/GJLR-319_R1.jpg?v=1752561766,711_GJLR-319_R1.jpg,ring
712,round,1.2,eternity,white,https://geer.in/cdn/shop/files/DDLR-376RD_W1.jpg?v=1751976073,712_DDLR-376RD_W1.jpg,ring
713,pear,2.27,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-378PE_Y1.jpg?v=1751976074,713_DDLR-378PE_Y1.jpg,ring
714,marquise,1.75,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-379MQ_Y1.jpg?v=1751976074,714_DDLR-379MQ_Y1.jpg,ring
715,round,0.55,eternity,yellow,https://geer.in/cdn/shop/files/DDLR-380_Y1.jpg?v=1751976074,715_DDLR-380_Y1.jpg,ring
716,round,1.09,ring,white,https://geer.in/cdn/shop/files/DDLR-382RD_W1.jpg?v=1751976074,716_DDLR-382RD_W1.jpg,ring
717,marquise,1.39,ring,rose,https://geer.in/cdn/shop/files/DDLR-383MQ_R1.jpg?v=1751976074,717_DDLR-383MQ_R1.jpg,ring
718,marquise,1.0,eternity,rose,https://geer.in/cdn/shop/files/DDLR-384MQ_R1.jpg?v=1751976098,718_DDLR-384MQ_R1.jpg,ring
719,round,2.42,ring,yellow,https://geer.in/cdn/shop/files/DDLR-391RD_Y1.jpg?v=1751976098,719_DDLR-391RD_Y1.jpg,ring
720,heart,1.29,ring,rose,https://geer.in/cdn/shop/files/DDLR-396_R1.jpg?v=1751976098,720_DDLR-396_R1.jpg,ring
721,pear,2.26,halo,rose,https://geer.in/cdn/shop/files/DDLR-397PE_R1.jpg?v=1751976099,721_DDLR-397PE_R1.jpg,ring
722,heart,0.48,ring,white,https://geer.in/cdn/shop/files/DDLR-399HR_W1.jpg?v=1751976098,722_DDLR-399HR_W1.jpg,ring
723,round,1.95,halo,yellow,https://geer.in/cdn/shop/files/DDLR-400RD_Y1.jpg?v=1751976099,723_DDLR-400RD_Y1.jpg,ring
724,round,2.0,ring,yellow,https://geer.in/cdn/shop/files/DDLR-401RD_Y1.jpg?v=1751976100,724_DDLR-401RD_Y1.jpg,ring
725,round,2.85,ring,yellow,https://geer.in/cdn/shop/files/DDLR-402RD_Y1.jpg?v=1751976101,725_DDLR-402RD_Y1.jpg,ring
726,emerald,1.12,ring,rose,https://geer.in/cdn/shop/files/DDLR-403EM_R1.jpg?v=1751976100,726_DDLR-403EM_R1.jpg,ring
727,marquise,1.76,halo,yellow,https://geer.in/cdn/shop/files/DDLR-355MQ_Y1.jpg?v=1751976057,727_DDLR-355MQ_Y1.jpg,ring
728,round,1.71,ring,rose,https://geer.in/cdn/shop/files/DDLR-356RD_R1.jpg?v=1751976057,728_DDLR-356RD_R1.jpg,ring
729,oval,2.31,ring,rose,https://geer.in/cdn/shop/files/DDLR-358OV_R1.jpg?v=1751976058,729_DDLR-358OV_R1.jpg,ring
730,pear,2.25,vintage,rose,https://geer.in/cdn/shop/files/DDLR-359PE_R1.jpg?v=1751976057,730_DDLR-359PE_R1.jpg,ring
731,heart,1.83,halo,white,https://geer.in/cdn/shop/files/DDLR-360HR_W1.jpg?v=1751976057,731_DDLR-360HR_W1.jpg,ring
732,princess,2.26,ring,yellow,https://geer.in/cdn/shop/files/DDLR-361PR_Y1.jpg?v=1751976054,732_DDLR-361PR_Y1.jpg,ring
733,cushion,2.18,band,yellow,https://geer.in/cdn/shop/files/DDLR-362CU_Y1.jpg?v=1751976071,733_DDLR-362CU_Y1.jpg,ring
734,cushion,1.67,ring,yellow,https://geer.in/cdn/shop/files/DDLR-363CU_Y1.jpg?v=1751976072,734_DDLR-363CU_Y1.jpg,ring
735,oval,2.72,halo,white,https://geer.in/cdn/shop/files/DDLR-364OV_W1.jpg?v=1751976071,735_DDLR-364OV_W1.jpg,ring
736,oval,2.97,halo,rose,https://geer.in/cdn/shop/files/DDLR-365OV_R1.jpg?v=1751976072,736_DDLR-365OV_R1.jpg,ring
737,round,2.88,ring,rose,https://geer.in/cdn/shop/files/DDLR-367RD_R1.jpg?v=1751976073,737_DDLR-367RD_R1.jpg,ring
738,round,0.41,ring,white,https://geer.in/cdn/shop/files/DDLR-372RD_W1.jpg?v=1751976071,738_DDLR-372RD_W1.jpg,ring
739,round,2.09,ring,rose,https://geer.in/cdn/shop/files/DDLR-373RD_R1.jpg?v=1751976071,739_DDLR-373RD_R1.jpg,ring
740,oval,3.33,eternity,rose,https://geer.in/cdn/shop/files/DDLR-374OV_R1.jpg?v=1751976072,740_DDLR-374OV_R1.jpg,ring
741,pear,2.22,eternity,rose,https://geer.in/cdn/shop/files/DDLR-375PE_R1.jpg?v=1751976074,741_DDLR-375PE_R1.jpg,ring
742,,1.32,ring,rose,https://geer.in/cdn/shop/files/GJLR-332_R1.jpg?v=1752639624,742_GJLR-332_R1.jpg,ring
743,round,2.44,ring,yellow,https://geer.in/cdn/shop/files/DDLR-404RD_Y1.jpg?v=1751976102,743_DDLR-404RD_Y1.jpg,ring
744,,2.63,ring,yellow,https://geer.in/cdn/shop/files/DDLR-406RD_Y1.jpg?v=1751976102,744_DDLR-406RD_Y1.jpg,ring
745,emerald,1.06,ring,rose,https://geer.in/cdn/shop/files/GJLR-334_R1.jpg?v=1752639643,745_GJLR-334_R1.jpg,ring
746,pear,0.52,halo,rose,https://geer.in/cdn/shop/files/GJLR-405_R1.png?v=1752733825,746_GJLR-405_R1.png,ring
747,emerald,1.64,ring,rose,https://geer.in/cdn/shop/files/GJLR-369_R1.jpg?v=1752899802,747_GJLR-369_R1.jpg,ring
748,cushion,1.53,halo,rose,https://geer.in/cdn/shop/files/GJLR-370_R1.jpg?v=1752899807,748_GJLR-370_R1.jpg,ring
749,,1.39,ring,white,https://geer.in/cdn/shop/files/GJLR-371_W1.jpg?v=1752899503,749_GJLR-371_W1.jpg,ring
750,heart,1.29,ring,rose,https://geer.in/cdn/shop/files/GJLR-372_R1.jpg?v=1752899503,750_GJLR-372_R1.jpg,ring
751,princess,1.29,ring,yellow,https://geer.in/cdn/shop/files/GJLR-373_Y1.jpg?v=1752899503,751_GJLR-373_Y1.jpg,ring
752,pear,1.29,solitaire,yellow,https://geer.in/cdn/shop/files/GJLR-374_Y1.jpg?v=1752899503,752_GJLR-374_Y1.jpg,ring
753,round,1.23,solitaire,rose,https://geer.in/cdn/shop/files/GJLR-375_R1.jpg?v=1752899505,753_GJLR-375_R1.jpg,ring
754,emerald,0.92,solitaire,rose,https://geer.in/cdn/shop/files/GJLR-376_R1.jpg?v=1752899506,754_GJLR-376_R1.jpg,ring
755,,3.57,ring,rose,https://geer.in/cdn/shop/files/GJLR-377_R1.jpg?v=1752899506,755_GJLR-377_R1.jpg,ring
756,,1.24,ring,white,https://geer.in/cdn/shop/files/GJLR-378_W1.jpg?v=1752899506,756_GJLR-378_W1.jpg,ring
757,,3.72,ring,rose,https://geer.in/cdn/shop/files/GJLR-379_R1.jpg?v=1752899506,757_GJLR-379_R1.jpg,ring
758,emerald,4.6,eternity,yellow,https://geer.in/cdn/shop/files/GJLR-380_Y1.jpg?v=1752899506,758_GJLR-380_Y1.jpg,ring
759,,2.64,halo,yellow,https://geer.in/cdn/shop/files/GJLR-381_Y1.jpg?v=1752899507,759_GJLR-381_Y1.jpg,ring
760,,2.0,ring,rose,https://geer.in/cdn/shop/files/GJLR-338_R1.jpg?v=1752902664,760_GJLR-338_R1.jpg,ring
761,,1.68,eternity,rose,https://geer.in/cdn/shop/files/GJLR-382_R1.jpg?v=1752899506,761_GJLR-382_R1.jpg,ring
762,,1.23,ring,rose,https://geer.in/cdn/shop/files/GJLR-339_R1.jpg?v=1752902673,762_GJLR-339_R1.jpg,ring
763,,2.15,eternity,white,https://geer.in/cdn/shop/files/GJLR-383_W1.jpg?v=1752899503,763_GJLR-383_W1.jpg,ring
